,Location,Value,Parameter,Units,Datetime
3824,Minh Khai - Bắc Từ Liêm,47.8,pm25,µg/m³,2024-12-05T00:00:00+07:00
3825,Minh Khai - Bắc Từ Liêm,61.4,pm25,µg/m³,2024-12-06T00:00:00+07:00
3826,Minh Khai - Bắc Từ Liêm,56.6,pm25,µg/m³,2024-12-07T00:00:00+07:00
3827,Minh Khai - Bắc Từ Liêm,21.9,pm25,µg/m³,2024-12-08T00:00:00+07:00
3828,Minh Khai - Bắc Từ Liêm,55.0,pm25,µg/m³,2024-12-09T00:00:00+07:00
3829,Minh Khai - Bắc Từ Liêm,103.0,pm25,µg/m³,2024-12-10T00:00:00+07:00
3830,Minh Khai - Bắc Từ Liêm,34.3,pm25,µg/m³,2024-12-11T00:00:00+07:00
3831,Minh Khai - Bắc Từ Liêm,5.03,pm25,µg/m³,2024-12-12T00:00:00+07:00
3832,Minh Khai - Bắc Từ Liêm,20.9,pm25,µg/m³,2024-12-13T00:00:00+07:00
3833,Minh Khai - Bắc Từ Liêm,43.5,pm25,µg/m³,2024-12-14T00:00:00+07:00
3834,Minh Khai - Bắc Từ Liêm,49.0,pm25,µg/m³,2024-12-15T00:00:00+07:00
3835,Minh Khai - Bắc Từ Liêm,57.3,pm25,µg/m³,2024-12-16T00:00:00+07:00
3836,Minh Khai - Bắc Từ Liêm,34.2,pm25,µg/m³,2024-12-17T00:00:00+07:00
3837,Minh Khai - Bắc Từ Liêm,18.1,pm25,µg/m³,2024-12-18T00:00:00+07:00
3838,Minh Khai - Bắc Từ Liêm,39.2,pm25,µg/m³,2024-12-19T00:00:00+07:00
3839,Minh Khai - Bắc Từ Liêm,93.8,pm25,µg/m³,2024-12-20T00:00:00+07:00
3840,Minh Khai - Bắc Từ Liêm,108.0,pm25,µg/m³,2024-12-21T00:00:00+07:00
3841,Minh Khai - Bắc Từ Liêm,203.0,pm25,µg/m³,2024-12-22T00:00:00+07:00
3842,Minh Khai - Bắc Từ Liêm,173.0,pm25,µg/m³,2024-12-23T00:00:00+07:00
3843,Minh Khai - Bắc Từ Liêm,366.0,pm25,µg/m³,2024-12-24T00:00:00+07:00
3844,Minh Khai - Bắc Từ Liêm,172.0,pm25,µg/m³,2024-12-25T00:00:00+07:00
3845,Minh Khai - Bắc Từ Liêm,155.0,pm25,µg/m³,2024-12-26T00:00:00+07:00
3846,Minh Khai - Bắc Từ Liêm,383.0,pm25,µg/m³,2024-12-27T00:00:00+07:00
3847,Minh Khai - Bắc Từ Liêm,157.0,pm25,µg/m³,2024-12-28T00:00:00+07:00
3848,Minh Khai - Bắc Từ Liêm,116.0,pm25,µg/m³,2024-12-29T00:00:00+07:00
3849,Minh Khai - Bắc Từ Liêm,153.0,pm25,µg/m³,2024-12-30T00:00:00+07:00
3850,Minh Khai - Bắc Từ Liêm,434.0,pm25,µg/m³,2024-12-31T00:00:00+07:00
3851,Minh Khai - Bắc Từ Liêm,189.0,pm25,µg/m³,2025-01-01T00:00:00+07:00
3852,Minh Khai - Bắc Từ Liêm,177.0,pm25,µg/m³,2025-01-02T00:00:00+07:00
3853,Minh Khai - Bắc Từ Liêm,152.0,pm25,µg/m³,2025-01-03T00:00:00+07:00
3854,Minh Khai - Bắc Từ Liêm,354.0,pm25,µg/m³,2025-01-04T00:00:00+07:00
3855,Minh Khai - Bắc Từ Liêm,174.0,pm25,µg/m³,2025-01-05T00:00:00+07:00
3856,Minh Khai - Bắc Từ Liêm,141.0,pm25,µg/m³,2025-01-06T00:00:00+07:00
3857,Minh Khai - Bắc Từ Liêm,146.0,pm25,µg/m³,2025-01-07T00:00:00+07:00
3858,Minh Khai - Bắc Từ Liêm,96.3,pm25,µg/m³,2025-01-08T00:00:00+07:00
3859,Minh Khai - Bắc Từ Liêm,88.9,pm25,µg/m³,2025-01-09T00:00:00+07:00
3860,Minh Khai - Bắc Từ Liêm,62.1,pm25,µg/m³,2025-01-10T00:00:00+07:00
3861,Minh Khai - Bắc Từ Liêm,68.5,pm25,µg/m³,2025-01-11T00:00:00+07:00
3862,Minh Khai - Bắc Từ Liêm,128.0,pm25,µg/m³,2025-01-13T00:00:00+07:00
3863,Minh Khai - Bắc Từ Liêm,117.0,pm25,µg/m³,2025-01-14T00:00:00+07:00
3864,Minh Khai - Bắc Từ Liêm,227.0,pm25,µg/m³,2025-01-15T00:00:00+07:00
3865,Minh Khai - Bắc Từ Liêm,128.0,pm25,µg/m³,2025-01-16T00:00:00+07:00
3866,Minh Khai - Bắc Từ Liêm,50.2,pm25,µg/m³,2025-02-05T00:00:00+07:00
3867,Minh Khai - Bắc Từ Liêm,80.3,pm25,µg/m³,2025-02-06T00:00:00+07:00
3868,Minh Khai - Bắc Từ Liêm,11.2,pm25,µg/m³,2025-02-07T00:00:00+07:00
3869,Minh Khai - Bắc Từ Liêm,19.5,pm25,µg/m³,2025-02-08T00:00:00+07:00
3870,Minh Khai - Bắc Từ Liêm,48.9,pm25,µg/m³,2025-02-09T00:00:00+07:00
3871,Minh Khai - Bắc Từ Liêm,109.0,pm25,µg/m³,2025-02-10T00:00:00+07:00
3872,Minh Khai - Bắc Từ Liêm,136.0,pm25,µg/m³,2025-02-11T00:00:00+07:00
3873,Minh Khai - Bắc Từ Liêm,127.0,pm25,µg/m³,2025-02-12T00:00:00+07:00
3874,Minh Khai - Bắc Từ Liêm,92.0,pm25,µg/m³,2025-02-13T00:00:00+07:00
3875,Minh Khai - Bắc Từ Liêm,71.0,pm25,µg/m³,2025-02-14T00:00:00+07:00
3876,Minh Khai - Bắc Từ Liêm,55.3,pm25,µg/m³,2025-02-15T00:00:00+07:00
3877,Minh Khai - Bắc Từ Liêm,81.2,pm25,µg/m³,2025-02-16T00:00:00+07:00
3878,Minh Khai - Bắc Từ Liêm,0.0,pm25,µg/m³,2025-02-26T00:00:00+07:00
3879,Minh Khai - Bắc Từ Liêm,0.0,so2,µg/m³,2024-01-29T00:00:00+07:00
3880,Minh Khai - Bắc Từ Liêm,1.35,so2,µg/m³,2024-01-30T00:00:00+07:00
3881,Minh Khai - Bắc Từ Liêm,4.23,so2,µg/m³,2024-01-31T00:00:00+07:00
3882,Minh Khai - Bắc Từ Liêm,5.28,so2,µg/m³,2024-02-01T00:00:00+07:00
3883,Minh Khai - Bắc Từ Liêm,17.2,so2,µg/m³,2024-02-02T00:00:00+07:00
3884,Minh Khai - Bắc Từ Liêm,5.65,so2,µg/m³,2024-02-03T00:00:00+07:00
3885,Minh Khai - Bắc Từ Liêm,8.79,so2,µg/m³,2024-02-04T00:00:00+07:00
3886,Minh Khai - Bắc Từ Liêm,6.78,so2,µg/m³,2024-02-05T00:00:00+07:00
3887,Minh Khai - Bắc Từ Liêm,7.43,so2,µg/m³,2024-02-06T00:00:00+07:00
3888,Minh Khai - Bắc Từ Liêm,0.242,so2,µg/m³,2024-02-07T00:00:00+07:00
3889,Minh Khai - Bắc Từ Liêm,0.487,so2,µg/m³,2024-02-08T00:00:00+07:00
3890,Minh Khai - Bắc Từ Liêm,1.57,so2,µg/m³,2024-02-09T00:00:00+07:00
3891,Minh Khai - Bắc Từ Liêm,3.83,so2,µg/m³,2024-02-10T00:00:00+07:00
3892,Minh Khai - Bắc Từ Liêm,3.66,so2,µg/m³,2024-02-11T00:00:00+07:00
3893,Minh Khai - Bắc Từ Liêm,5.08,so2,µg/m³,2024-02-12T00:00:00+07:00
3894,Minh Khai - Bắc Từ Liêm,5.42,so2,µg/m³,2024-02-13T00:00:00+07:00
3895,Minh Khai - Bắc Từ Liêm,1.02,so2,µg/m³,2024-02-14T00:00:00+07:00
3896,Minh Khai - Bắc Từ Liêm,2.02,so2,µg/m³,2024-02-15T00:00:00+07:00
3897,Minh Khai - Bắc Từ Liêm,0.847,so2,µg/m³,2024-02-16T00:00:00+07:00
3898,Minh Khai - Bắc Từ Liêm,1.82,so2,µg/m³,2024-02-17T00:00:00+07:00
3899,Minh Khai - Bắc Từ Liêm,3.82,so2,µg/m³,2024-02-18T00:00:00+07:00
3900,Minh Khai - Bắc Từ Liêm,3.47,so2,µg/m³,2024-02-19T00:00:00+07:00
3901,Minh Khai - Bắc Từ Liêm,3.08,so2,µg/m³,2024-02-20T00:00:00+07:00
3902,Minh Khai - Bắc Từ Liêm,7.34,so2,µg/m³,2024-02-21T00:00:00+07:00
3903,Minh Khai - Bắc Từ Liêm,0.815,so2,µg/m³,2024-02-22T00:00:00+07:00
3904,Minh Khai - Bắc Từ Liêm,0.531,so2,µg/m³,2024-02-23T00:00:00+07:00
3905,Minh Khai - Bắc Từ Liêm,0.849,so2,µg/m³,2024-02-24T00:00:00+07:00
3906,Minh Khai - Bắc Từ Liêm,0.606,so2,µg/m³,2024-02-25T00:00:00+07:00
3907,Minh Khai - Bắc Từ Liêm,2.62,so2,µg/m³,2024-02-26T00:00:00+07:00
3908,Minh Khai - Bắc Từ Liêm,20.5,so2,µg/m³,2024-02-27T00:00:00+07:00
3909,Minh Khai - Bắc Từ Liêm,13.8,so2,µg/m³,2024-02-28T00:00:00+07:00
3910,Minh Khai - Bắc Từ Liêm,17.4,so2,µg/m³,2024-02-29T00:00:00+07:00
3911,Minh Khai - Bắc Từ Liêm,15.1,so2,µg/m³,2024-03-01T00:00:00+07:00
3912,Minh Khai - Bắc Từ Liêm,14.6,so2,µg/m³,2024-03-02T00:00:00+07:00
3913,Minh Khai - Bắc Từ Liêm,22.1,so2,µg/m³,2024-03-03T00:00:00+07:00
3914,Minh Khai - Bắc Từ Liêm,18.2,so2,µg/m³,2024-03-04T00:00:00+07:00
3915,Minh Khai - Bắc Từ Liêm,40.4,so2,µg/m³,2024-03-05T00:00:00+07:00
3916,Minh Khai - Bắc Từ Liêm,23.1,so2,µg/m³,2024-03-06T00:00:00+07:00
3917,Minh Khai - Bắc Từ Liêm,10.9,so2,µg/m³,2024-03-07T00:00:00+07:00
3918,Minh Khai - Bắc Từ Liêm,0.807,so2,µg/m³,2024-03-08T00:00:00+07:00
3919,Minh Khai - Bắc Từ Liêm,0.501,so2,µg/m³,2024-03-09T00:00:00+07:00
3920,Minh Khai - Bắc Từ Liêm,0.41,so2,µg/m³,2024-03-10T00:00:00+07:00
3921,Minh Khai - Bắc Từ Liêm,5.7,so2,µg/m³,2024-03-11T00:00:00+07:00
3922,Minh Khai - Bắc Từ Liêm,9.76,so2,µg/m³,2024-03-15T00:00:00+07:00
3923,Minh Khai - Bắc Từ Liêm,9.91,so2,µg/m³,2024-03-16T00:00:00+07:00
3924,Minh Khai - Bắc Từ Liêm,22.3,so2,µg/m³,2024-03-17T00:00:00+07:00
3925,Minh Khai - Bắc Từ Liêm,18.5,so2,µg/m³,2024-03-18T00:00:00+07:00
3926,Minh Khai - Bắc Từ Liêm,4.75,so2,µg/m³,2024-03-19T00:00:00+07:00
3927,Minh Khai - Bắc Từ Liêm,2.61,so2,µg/m³,2024-03-20T00:00:00+07:00
3928,Minh Khai - Bắc Từ Liêm,5.1,so2,µg/m³,2024-03-21T00:00:00+07:00
3929,Minh Khai - Bắc Từ Liêm,24.2,so2,µg/m³,2024-03-22T00:00:00+07:00
3930,Minh Khai - Bắc Từ Liêm,59.8,so2,µg/m³,2024-03-25T00:00:00+07:00
3931,Minh Khai - Bắc Từ Liêm,34.4,so2,µg/m³,2024-03-26T00:00:00+07:00
3932,Minh Khai - Bắc Từ Liêm,47.5,so2,µg/m³,2024-03-27T00:00:00+07:00
3933,Minh Khai - Bắc Từ Liêm,52.7,so2,µg/m³,2024-03-28T00:00:00+07:00
3934,Minh Khai - Bắc Từ Liêm,22.3,so2,µg/m³,2024-03-29T00:00:00+07:00
3935,Minh Khai - Bắc Từ Liêm,15.4,so2,µg/m³,2024-03-30T00:00:00+07:00
3936,Minh Khai - Bắc Từ Liêm,45.2,so2,µg/m³,2024-03-31T00:00:00+07:00
3937,Minh Khai - Bắc Từ Liêm,46.9,so2,µg/m³,2024-04-01T00:00:00+07:00
3938,Minh Khai - Bắc Từ Liêm,60.2,so2,µg/m³,2024-04-02T00:00:00+07:00
3939,Minh Khai - Bắc Từ Liêm,75.8,so2,µg/m³,2024-04-03T00:00:00+07:00
3940,Minh Khai - Bắc Từ Liêm,65.3,so2,µg/m³,2024-04-04T00:00:00+07:00
3941,Minh Khai - Bắc Từ Liêm,25.8,so2,µg/m³,2024-04-08T00:00:00+07:00
3942,Minh Khai - Bắc Từ Liêm,60.2,so2,µg/m³,2024-04-09T00:00:00+07:00
3943,Minh Khai - Bắc Từ Liêm,100.0,so2,µg/m³,2024-04-11T00:00:00+07:00
3944,Minh Khai - Bắc Từ Liêm,64.1,so2,µg/m³,2024-04-12T00:00:00+07:00
3945,Minh Khai - Bắc Từ Liêm,63.4,so2,µg/m³,2024-04-13T00:00:00+07:00
3946,Minh Khai - Bắc Từ Liêm,64.2,so2,µg/m³,2024-04-14T00:00:00+07:00
3947,Minh Khai - Bắc Từ Liêm,51.5,so2,µg/m³,2024-04-15T00:00:00+07:00
3948,Minh Khai - Bắc Từ Liêm,41.2,so2,µg/m³,2024-04-16T00:00:00+07:00
3949,Minh Khai - Bắc Từ Liêm,15.0,so2,µg/m³,2024-04-17T00:00:00+07:00
3950,Minh Khai - Bắc Từ Liêm,77.8,so2,µg/m³,2024-05-03T00:00:00+07:00
3951,Minh Khai - Bắc Từ Liêm,19.2,so2,µg/m³,2024-05-04T00:00:00+07:00
3952,Minh Khai - Bắc Từ Liêm,0.0,so2,µg/m³,2024-05-05T00:00:00+07:00
3953,Minh Khai - Bắc Từ Liêm,34.2,so2,µg/m³,2024-05-06T00:00:00+07:00
3954,Minh Khai - Bắc Từ Liêm,13.9,so2,µg/m³,2024-05-07T00:00:00+07:00
3955,Minh Khai - Bắc Từ Liêm,13.0,so2,µg/m³,2024-05-08T00:00:00+07:00
3956,Minh Khai - Bắc Từ Liêm,15.9,so2,µg/m³,2024-05-09T00:00:00+07:00
3957,Minh Khai - Bắc Từ Liêm,22.0,so2,µg/m³,2024-05-10T00:00:00+07:00
3958,Minh Khai - Bắc Từ Liêm,0.0,so2,µg/m³,2024-05-11T00:00:00+07:00
3959,Minh Khai - Bắc Từ Liêm,0.823,so2,µg/m³,2024-05-12T00:00:00+07:00
3960,Minh Khai - Bắc Từ Liêm,24.7,so2,µg/m³,2024-05-13T00:00:00+07:00
3961,Minh Khai - Bắc Từ Liêm,74.0,so2,µg/m³,2024-05-14T00:00:00+07:00
3962,Minh Khai - Bắc Từ Liêm,36.6,so2,µg/m³,2024-05-15T00:00:00+07:00
3963,Minh Khai - Bắc Từ Liêm,60.1,so2,µg/m³,2024-05-16T00:00:00+07:00
3964,Minh Khai - Bắc Từ Liêm,94.2,so2,µg/m³,2024-05-17T00:00:00+07:00
3965,Minh Khai - Bắc Từ Liêm,93.7,so2,µg/m³,2024-05-18T00:00:00+07:00
3966,Minh Khai - Bắc Từ Liêm,55.2,so2,µg/m³,2024-05-19T00:00:00+07:00
3967,Minh Khai - Bắc Từ Liêm,60.6,so2,µg/m³,2024-05-20T00:00:00+07:00
3968,Minh Khai - Bắc Từ Liêm,64.2,so2,µg/m³,2024-05-21T00:00:00+07:00
3969,Minh Khai - Bắc Từ Liêm,80.3,so2,µg/m³,2024-05-22T00:00:00+07:00
3970,Minh Khai - Bắc Từ Liêm,23.8,so2,µg/m³,2024-05-23T00:00:00+07:00
3971,Minh Khai - Bắc Từ Liêm,53.4,so2,µg/m³,2024-05-24T00:00:00+07:00
3972,Minh Khai - Bắc Từ Liêm,87.1,so2,µg/m³,2024-05-25T00:00:00+07:00
3973,Minh Khai - Bắc Từ Liêm,77.8,so2,µg/m³,2024-05-26T00:00:00+07:00
3974,Minh Khai - Bắc Từ Liêm,43.8,so2,µg/m³,2024-06-03T00:00:00+07:00
3975,Minh Khai - Bắc Từ Liêm,34.1,so2,µg/m³,2024-06-07T00:00:00+07:00
3976,Minh Khai - Bắc Từ Liêm,44.4,so2,µg/m³,2024-06-08T00:00:00+07:00
3977,Minh Khai - Bắc Từ Liêm,40.8,so2,µg/m³,2024-06-11T00:00:00+07:00
3978,Minh Khai - Bắc Từ Liêm,49.3,so2,µg/m³,2024-06-12T00:00:00+07:00
3979,Minh Khai - Bắc Từ Liêm,47.5,so2,µg/m³,2024-06-13T00:00:00+07:00
3980,Minh Khai - Bắc Từ Liêm,43.6,so2,µg/m³,2024-06-14T00:00:00+07:00
3981,Minh Khai - Bắc Từ Liêm,46.1,so2,µg/m³,2024-06-15T00:00:00+07:00
3982,Minh Khai - Bắc Từ Liêm,47.2,so2,µg/m³,2024-06-17T00:00:00+07:00
3983,Minh Khai - Bắc Từ Liêm,35.2,so2,µg/m³,2024-06-19T00:00:00+07:00
3984,Minh Khai - Bắc Từ Liêm,34.3,so2,µg/m³,2024-06-21T00:00:00+07:00
3985,Minh Khai - Bắc Từ Liêm,26.5,so2,µg/m³,2024-07-30T00:00:00+07:00
3986,Minh Khai - Bắc Từ Liêm,34.0,so2,µg/m³,2024-08-02T00:00:00+07:00
3987,Minh Khai - Bắc Từ Liêm,121.0,so2,µg/m³,2024-08-03T00:00:00+07:00
3988,Minh Khai - Bắc Từ Liêm,3.65,so2,µg/m³,2024-08-09T00:00:00+07:00
3989,Minh Khai - Bắc Từ Liêm,64.1,so2,µg/m³,2024-08-14T00:00:00+07:00
3990,Minh Khai - Bắc Từ Liêm,112.0,so2,µg/m³,2024-09-12T00:00:00+07:00
3991,Minh Khai - Bắc Từ Liêm,35.3,so2,µg/m³,2024-09-18T00:00:00+07:00
3992,Minh Khai - Bắc Từ Liêm,40.9,so2,µg/m³,2024-09-19T00:00:00+07:00
3993,Minh Khai - Bắc Từ Liêm,39.9,so2,µg/m³,2024-09-20T00:00:00+07:00
3994,Minh Khai - Bắc Từ Liêm,45.1,so2,µg/m³,2024-09-21T00:00:00+07:00
3995,Minh Khai - Bắc Từ Liêm,36.0,so2,µg/m³,2024-09-22T00:00:00+07:00
3996,Minh Khai - Bắc Từ Liêm,41.4,so2,µg/m³,2024-09-23T00:00:00+07:00
3997,Minh Khai - Bắc Từ Liêm,34.2,so2,µg/m³,2024-09-25T00:00:00+07:00
3998,Minh Khai - Bắc Từ Liêm,35.3,so2,µg/m³,2024-09-26T00:00:00+07:00
3999,Minh Khai - Bắc Từ Liêm,42.4,so2,µg/m³,2024-09-27T00:00:00+07:00
4000,Minh Khai - Bắc Từ Liêm,39.7,so2,µg/m³,2024-10-18T00:00:00+07:00
4001,Minh Khai - Bắc Từ Liêm,0.0,so2,µg/m³,2024-10-27T00:00:00+07:00
4002,Minh Khai - Bắc Từ Liêm,0.194,so2,µg/m³,2024-10-28T00:00:00+07:00
4003,Minh Khai - Bắc Từ Liêm,47.6,so2,µg/m³,2024-10-29T00:00:00+07:00
4004,Minh Khai - Bắc Từ Liêm,54.2,so2,µg/m³,2024-11-06T00:00:00+07:00
4005,Minh Khai - Bắc Từ Liêm,15.3,so2,µg/m³,2024-11-20T00:00:00+07:00
4006,Minh Khai - Bắc Từ Liêm,35.6,so2,µg/m³,2024-11-25T00:00:00+07:00
4007,Minh Khai - Bắc Từ Liêm,80.2,so2,µg/m³,2025-01-10T00:00:00+07:00
4008,Minh Khai - Bắc Từ Liêm,100.0,so2,µg/m³,2025-01-11T00:00:00+07:00
4009,Minh Khai - Bắc Từ Liêm,125.0,so2,µg/m³,2025-01-13T00:00:00+07:00
4010,Minh Khai - Bắc Từ Liêm,62.9,so2,µg/m³,2025-01-14T00:00:00+07:00
4011,Minh Khai - Bắc Từ Liêm,82.7,so2,µg/m³,2025-01-15T00:00:00+07:00
4012,Minh Khai - Bắc Từ Liêm,90.5,so2,µg/m³,2025-02-04T00:00:00+07:00
4013,Minh Khai - Bắc Từ Liêm,33.2,so2,µg/m³,2025-02-05T00:00:00+07:00
4014,Minh Khai - Bắc Từ Liêm,0.229,so2,µg/m³,2025-02-06T00:00:00+07:00
4015,Minh Khai - Bắc Từ Liêm,0.241,so2,µg/m³,2025-02-07T00:00:00+07:00
4016,Minh Khai - Bắc Từ Liêm,0.708,so2,µg/m³,2025-02-08T00:00:00+07:00
4017,Minh Khai - Bắc Từ Liêm,0.66,so2,µg/m³,2025-02-09T00:00:00+07:00
4018,Minh Khai - Bắc Từ Liêm,0.473,so2,µg/m³,2025-02-10T00:00:00+07:00
4019,Minh Khai - Bắc Từ Liêm,0.18,so2,µg/m³,2025-02-11T00:00:00+07:00
4020,Minh Khai - Bắc Từ Liêm,0.143,so2,µg/m³,2025-02-12T00:00:00+07:00
4021,Minh Khai - Bắc Từ Liêm,0.0229,so2,µg/m³,2025-02-13T00:00:00+07:00
4022,Minh Khai - Bắc Từ Liêm,0.0292,so2,µg/m³,2025-02-14T00:00:00+07:00
4023,Minh Khai - Bắc Từ Liêm,0.467,so2,µg/m³,2025-02-15T00:00:00+07:00
4024,Minh Khai - Bắc Từ Liêm,0.085,so2,µg/m³,2025-02-16T00:00:00+07:00
4025,Minh Khai - Bắc Từ Liêm,1.23,so2,µg/m³,2025-02-17T00:00:00+07:00
4026,Minh Khai - Bắc Từ Liêm,0.967,so2,µg/m³,2025-02-18T00:00:00+07:00
4027,Minh Khai - Bắc Từ Liêm,1.73,so2,µg/m³,2025-02-19T00:00:00+07:00
4028,Minh Khai - Bắc Từ Liêm,4.8,so2,µg/m³,2025-02-20T00:00:00+07:00
4029,Minh Khai - Bắc Từ Liêm,2.84,so2,µg/m³,2025-02-21T00:00:00+07:00
4030,Minh Khai - Bắc Từ Liêm,2.71,so2,µg/m³,2025-02-22T00:00:00+07:00
4031,Minh Khai - Bắc Từ Liêm,2.38,so2,µg/m³,2025-02-23T00:00:00+07:00
4032,Minh Khai - Bắc Từ Liêm,1.29,so2,µg/m³,2025-02-24T00:00:00+07:00
4033,Minh Khai - Bắc Từ Liêm,2.01,so2,µg/m³,2025-02-25T00:00:00+07:00
4034,Minh Khai - Bắc Từ Liêm,66.1,so2,µg/m³,2025-02-26T00:00:00+07:00
4035,Minh Khai - Bắc Từ Liêm,7.7,so2,µg/m³,2025-02-27T00:00:00+07:00
4036,Minh Khai - Bắc Từ Liêm,9.03,so2,µg/m³,2025-02-28T00:00:00+07:00
4037,Minh Khai - Bắc Từ Liêm,10.1,so2,µg/m³,2025-03-01T00:00:00+07:00
4038,Minh Khai - Bắc Từ Liêm,8.93,so2,µg/m³,2025-03-02T00:00:00+07:00
4039,An Khánh,630.0,co,µg/m³,2024-01-29T00:00:00+07:00
4040,An Khánh,1220.0,co,µg/m³,2024-01-30T00:00:00+07:00
4041,An Khánh,1320.0,co,µg/m³,2024-01-31T00:00:00+07:00
4042,An Khánh,1940.0,co,µg/m³,2024-02-01T00:00:00+07:00
4043,An Khánh,425.0,co,µg/m³,2024-02-02T00:00:00+07:00
4044,An Khánh,382.0,co,µg/m³,2024-02-03T00:00:00+07:00
4045,An Khánh,290.0,co,µg/m³,2024-02-04T00:00:00+07:00
4046,An Khánh,389.0,co,µg/m³,2024-02-05T00:00:00+07:00
4047,An Khánh,646.0,co,µg/m³,2024-02-06T00:00:00+07:00
4048,An Khánh,620.0,co,µg/m³,2024-02-07T00:00:00+07:00
4049,An Khánh,462.0,co,µg/m³,2024-02-08T00:00:00+07:00
4050,An Khánh,391.0,co,µg/m³,2024-02-09T00:00:00+07:00
4051,An Khánh,757.0,co,µg/m³,2024-02-10T00:00:00+07:00
4052,An Khánh,647.0,co,µg/m³,2024-02-11T00:00:00+07:00
4053,An Khánh,431.0,co,µg/m³,2024-02-12T00:00:00+07:00
4054,An Khánh,247.0,co,µg/m³,2024-02-13T00:00:00+07:00
4055,An Khánh,191.0,co,µg/m³,2024-02-14T00:00:00+07:00
4056,An Khánh,567.0,co,µg/m³,2024-02-15T00:00:00+07:00
4057,An Khánh,709.0,co,µg/m³,2024-02-16T00:00:00+07:00
4058,An Khánh,290.0,co,µg/m³,2024-02-17T00:00:00+07:00
4059,An Khánh,234.0,co,µg/m³,2024-02-18T00:00:00+07:00
4060,An Khánh,266.0,co,µg/m³,2024-02-19T00:00:00+07:00
4061,An Khánh,292.0,co,µg/m³,2024-02-20T00:00:00+07:00
4062,An Khánh,300.0,co,µg/m³,2024-02-21T00:00:00+07:00
4063,An Khánh,326.0,co,µg/m³,2024-02-22T00:00:00+07:00
4064,An Khánh,510.0,co,µg/m³,2024-02-23T00:00:00+07:00
4065,An Khánh,1450.0,co,µg/m³,2024-02-24T00:00:00+07:00
4066,An Khánh,259.0,co,µg/m³,2024-02-25T00:00:00+07:00
4067,An Khánh,610.0,co,µg/m³,2024-02-26T00:00:00+07:00
4068,An Khánh,914.0,co,µg/m³,2024-02-27T00:00:00+07:00
4069,An Khánh,826.0,co,µg/m³,2024-02-28T00:00:00+07:00
4070,An Khánh,461.0,co,µg/m³,2024-02-29T00:00:00+07:00
4071,An Khánh,413.0,co,µg/m³,2024-03-01T00:00:00+07:00
4072,An Khánh,394.0,co,µg/m³,2024-03-02T00:00:00+07:00
4073,An Khánh,465.0,co,µg/m³,2024-03-03T00:00:00+07:00
4074,An Khánh,681.0,co,µg/m³,2024-03-04T00:00:00+07:00
4075,An Khánh,920.0,co,µg/m³,2024-03-05T00:00:00+07:00
4076,An Khánh,957.0,co,µg/m³,2024-03-06T00:00:00+07:00
4077,An Khánh,1850.0,co,µg/m³,2024-03-07T00:00:00+07:00
4078,An Khánh,1000.0,co,µg/m³,2024-03-08T00:00:00+07:00
4079,An Khánh,193.0,co,µg/m³,2024-03-10T00:00:00+07:00
4080,An Khánh,302.0,co,µg/m³,2024-03-11T00:00:00+07:00
4081,An Khánh,727.0,co,µg/m³,2024-03-15T00:00:00+07:00
4082,An Khánh,478.0,co,µg/m³,2024-03-16T00:00:00+07:00
4083,An Khánh,475.0,co,µg/m³,2024-03-17T00:00:00+07:00
4084,An Khánh,440.0,co,µg/m³,2024-03-18T00:00:00+07:00
4085,An Khánh,475.0,co,µg/m³,2024-03-19T00:00:00+07:00
4086,An Khánh,801.0,co,µg/m³,2024-03-20T00:00:00+07:00
4087,An Khánh,667.0,co,µg/m³,2024-03-21T00:00:00+07:00
4088,An Khánh,740.0,co,µg/m³,2024-03-22T00:00:00+07:00
4089,An Khánh,410.0,co,µg/m³,2024-03-23T00:00:00+07:00
4090,An Khánh,359.0,co,µg/m³,2024-03-24T00:00:00+07:00
4091,An Khánh,414.0,co,µg/m³,2024-03-25T00:00:00+07:00
4092,An Khánh,287.0,co,µg/m³,2024-03-26T00:00:00+07:00
4093,An Khánh,328.0,co,µg/m³,2024-03-27T00:00:00+07:00
4094,An Khánh,512.0,co,µg/m³,2024-03-28T00:00:00+07:00
4095,An Khánh,545.0,co,µg/m³,2024-03-29T00:00:00+07:00
4096,An Khánh,535.0,co,µg/m³,2024-03-30T00:00:00+07:00
4097,An Khánh,745.0,co,µg/m³,2024-03-31T00:00:00+07:00
4098,An Khánh,787.0,co,µg/m³,2024-04-01T00:00:00+07:00
4099,An Khánh,682.0,co,µg/m³,2024-04-02T00:00:00+07:00
4100,An Khánh,726.0,co,µg/m³,2024-04-03T00:00:00+07:00
4101,An Khánh,597.0,co,µg/m³,2024-04-04T00:00:00+07:00
4102,An Khánh,337.0,co,µg/m³,2024-04-05T00:00:00+07:00
4103,An Khánh,376.0,co,µg/m³,2024-04-06T00:00:00+07:00
4104,An Khánh,510.0,co,µg/m³,2024-04-07T00:00:00+07:00
4105,An Khánh,702.0,co,µg/m³,2024-04-08T00:00:00+07:00
4106,An Khánh,799.0,co,µg/m³,2024-04-09T00:00:00+07:00
4107,An Khánh,684.0,co,µg/m³,2024-04-10T00:00:00+07:00
4108,An Khánh,730.0,co,µg/m³,2024-04-11T00:00:00+07:00
4109,An Khánh,354.0,co,µg/m³,2024-04-12T00:00:00+07:00
4110,An Khánh,364.0,co,µg/m³,2024-04-13T00:00:00+07:00
